,zipcode,street_address,person_recovered_from_race,ucr_category
2611,,2200_Date_St,Black,Aggravated_Assault
2612,,600_W_Jefferson_St,,Aggravated_Assault
2618,,600_W_Jefferson_St,,Aggravated_Assault
2620,,2200_Date_St,Black,Aggravated_Assault
2621,40202,1500_Frankfort_Avenue,,Aggravated_Assault
2622,40202,2200_Date_St,Black,Aggravated_Assault
2626,40202,600_W_Jefferson_St,,Aggravated_Assault
2635,40202,1500_Frankfort_Avenue,,Aggravated_Assault
2636,40202,2200_Date_St,Black,Aggravated_Assault
2640,40202,600_W_Jefferson_St,,Aggravated_Assault
2649,40202,1500_Frankfort_Avenue,,Aggravated_Assault
2650,40202,2200_Date_St,Black,Aggravated_Assault
2654,40202,600_W_Jefferson_St,,Aggravated_Assault
2663,40202,1500_Frankfort_Avenue,,Aggravated_Assault
2664,40202,2200_Date_St,Black,Aggravated_Assault
2668,40202,600_W_Jefferson_St,,Aggravated_Assault
2677,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
2678,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
2679,40299,9800_Orlandi_Ct,White,Narcotics
2682,40299,9800_Orlandi_Ct,White,Narcotics
2685,40299,9800_Orlandi_Ct,White,Narcotics
2693,40212,200_S_32nd_St,Black,Wpns_Law_Violation
2694,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
2696,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
2698,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
2699,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
2700,40229,8900_Admiral_Dr,White,Wpns_Law_Violation
2702,40229,8900_Admiral_Dr,White,Wpns_Law_Violation
2704,40272,9200_Dixie_Hwy,White,Wpns_Law_Violation
2707,40218,2200_Gerald_Ct,Asian,Aggravated_Assault
2712,40206,1500_Frankfort_Ave,,Stolen_Property
2714,40206,1500_Frankfort_Ave,,Stolen_Property
2716,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
2717,40209,600_W_Jefferson_St,Black,Wpns_Law_Violation
2718,40242,9200_Glover_Ln,Black,Narcotics
2721,40242,9200_Glover_Ln,Black,Narcotics
2724,40242,9200_Glover_Ln,Black,Narcotics
2729,40211,2800_Wilson_Ave,Black,Wpns_Law_Violation
2733,40211,2800_Wilson_Ave,Black,Wpns_Law_Violation
2737,40211,2800_Wilson_Ave,Black,Wpns_Law_Violation
2741,40211,2800_Wilson_Ave,Black,Wpns_Law_Violation
2745,40219,600_W_Jefferson_St,White,Wpns_Law_Violation
2746,40219,4200_Outer_Loop,White,Wpns_Law_Violation
2747,40202,600_W_Jefferson_St,White,Wpns_Law_Violation
2748,40202,4200_Outer_Loop,White,Wpns_Law_Violation
2749,40272,4600_E_Pages_Ln,Black,Wpns_Law_Violation
2751,40272,4600_E_Pages_Ln,Black,Wpns_Law_Violation
2755,40202,1500_Frankfort_Ave,,Aggravated_Assault
2756,40218,200_Alpha_Ave,White,Aggravated_Assault
2757,,3800_Cane_Run_Rd,Black,Narcotics
2762,40218,2600_Hikes_Ln,Black,Aggravated_Assault
2763,40218,4700_Roxann_Blvd,White,Aggravated_Assault
2764,40214,100_Outer_Loop,Black,Shoplifting
2765,40219,6100_Guardian_Ct,Black,Narcotics
2769,40214,4700_Southern_Pky,Black,Stolen_Property
2772,40214,4700_Southern_Pky,Black,Stolen_Property
2775,40214,4700_Southern_Pky,Black,Stolen_Property
2782,40212,2300_W_Muhammad_Ali_Blvd,,Robbery
2783,40211,3400_Algonquin_Pky,Black,Narcotics
2786,40211,3400_Algonquin_Pky,Black,Narcotics
2789,40211,3400_Algonquin_Pky,Black,Narcotics
2792,40215,3600_Craig_Ave,White,Narcotics
2793,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
2794,40202,600_W_Jefferson_St,Black,Stolen_Property
2796,40202,600_W_Jefferson_St,Black,Stolen_Property
2798,40203,700_Roselane_St,,All_Other_Offenses
2800,40215,1300_Earl_Ave,White,Narcotics
2803,40215,1300_Earl_Ave,White,Narcotics
2806,40215,1300_Earl_Ave,White,Narcotics
2809,40213,5300_Guest_Ave,White,Narcotics
2818,40210,1200_Brashear_Dr,Black,Narcotics
2819,40212,200_S_23rd_St,Black,Simple_Assault
2823,40220,3700_Tyanne_Pl,White,Narcotics
2826,40216,4800_Saddlebrook_Ln,Black,Wpns_Law_Violation
2828,40272,11900_Lower_River_Rd,White,Narcotics
2829,40202,1500_Frankfort_Ave,Black,Aggravated_Assault
2830,40202,600_W_Jefferson_St,Black,Aggravated_Assault
2831,40202,1500_Frankfort_Ave,Black,Aggravated_Assault
2832,40202,600_W_Jefferson_St,Black,Aggravated_Assault
2833,40211,3500_W_Broadway,Black,Wpns_Law_Violation
2834,40211,3800_Algonquin_Pky,White,Intimidation
2835,40202,600_W_Jefferson_St,,Wpns_Law_Violation
2839,40208,500_Montana_Ave,Black,Narcotics
2840,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
2841,40202,600_W_Jefferson_St,White,Aggravated_Assault
2843,40215,1300_Longfield_Ave,Middle_Eastern,Narcotics
2845,40215,1300_Longfield_Ave,Middle_Eastern,Narcotics
2848,40214,100_W_Tenny_Ave,Black,Wpns_Law_Violation
2849,40208,1600_S_4th_St,Black,Wpns_Law_Violation
2850,40219,5300_Carolina_Crossings_Way,Black,Narcotics
2851,40208,600_Iowa_Ave,White,Wpns_Law_Violation
2852,40202,600_W_Jefferson_St,,Wpns_Law_Violation
2853,40214,7200_National_Tpke,Asian,Wpns_Law_Violation
2858,40213,4600_Illinois_Ave,Hispanic,Narcotics
2860,40213,4600_Illinois_Ave,Hispanic,Narcotics
2862,40258,8200_Kerry_Rd,White,Narcotics
2864,40258,8200_Kerry_Rd,White,Narcotics
2867,40216,4900_Graston_Ave,White,Stolen_Property
2868,40216,4900_Graston_Ave,White,Narcotics
2869,40202,600_W_Jefferson_St,Black,Stolen_Property
2872,,1700_S_17th,Black,Wpns_Law_Violation
2873,40208,600_W_Jefferson_St,Black,Stolen_Property
2874,40208,2100_7th_Street_Rd,Black,Stolen_Property
2875,40202,600_W_Jefferson_St,,Stolen_Property
2876,40202,2100_7th_Street_Rd,Black,Stolen_Property
2877,40206,1500_Frankfort_Avenue,Black,Vandalism
2881,40206,1500_Frankfort_Avenue,Black,Vandalism
2885,40206,1500_Frankfort_Avenue,Black,Vandalism
2889,40206,1500_Frankfort_Avenue,Black,Vandalism
2893,40214,3200_Fordhaven_Rd,,Accidental_Shooting
2894,40202,400_E_Muhammad_Ali_Blvd,Black,Wpns_Law_Violation
2895,40203,500_Camp_St,Black,Wpns_Law_Violation
2896,40203,500_E_Ormsby_Ave,Black,Robbery
2897,40202,600_W_Jefferson_St,,Wpns_Law_Violation
2899,40211,800_Midway_Ave,Black,Robbery
2901,40211,800_Midway_Ave,Black,Robbery
2907,40214,5600_New_Cut_Rd,White,Wpns_Law_Violation
2908,40202,600_W_Jefferson_St,Asian,Stolen_Property
2909,40258,6600_Rebecca_Ln,White,Stolen_Property
2912,40258,6600_Rebecca_Ln,White,Stolen_Property
2915,40258,6600_Rebecca_Ln,White,Stolen_Property
2918,40212,200_S_26th_St,,Aggravated_Assault
2919,40218,4700_Bardstown_Rd,Black,Robbery
2924,40202,600_W_Jefferson_St,Black,Robbery
2925,40203,600_W_Jefferson_St,Black,Wpns_Law_Violation
2926,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
2927,40258,7400_Terry_Rd,White,Shoplifting
2928,40229,9200_Blue_Lick_Rd,Black,Aggravated_Assault
2930,40210,1200_Moore_Ct,Black,Wpns_Law_Violation
2932,40210,1200_Moore_Ct,Black,Wpns_Law_Violation
2934,40245,17500_Aiken_Rd,White,Aggravated_Assault
2935,40203,1000_Magazine_St,Black,Narcotics
2936,40299,12400_Taylorsville_Rd,Black,Narcotics
2937,40218,2100_Belmont_Rd,Black,Wpns_Law_Violation
2940,40216,3600_7th_Street_Rd,Black,Wpns_Law_Violation
2941,40214,4900_S_2nd_St,,Aggravated_Assault
2942,40202,600_W_Jefferson_St,,Burglary
2943,40202,600_W_Jefferson_St,Black,Stolen_Property
2944,40258,6600_Dixie_Hwy,White,Wpns_Law_Violation
2945,40229,9600_Preston_Spring_Dr,,Stolen_Property
2948,40202,100_W_Broadway,Black,Wpns_Law_Violation
2949,40204,1200_Fern_St,White,Aggravated_Assault
2950,40214,1200_Potomac_Pl,Black,Narcotics
2960,40214,1200_Potomac_Pl,Black,Narcotics
2962,40214,1200_Potomac_Pl,Black,Narcotics
2964,40214,1200_Potomac_Pl,Black,Narcotics
2966,40214,1200_Potomac_Pl,Black,Narcotics
2970,40214,1200_Potomac_Pl,Black,Narcotics
2980,40214,1200_Potomac_Pl,Black,Narcotics
2990,40214,1200_Potomac_Pl,Black,Narcotics
3000,40214,1200_Potomac_Pl,Black,Narcotics
3010,40214,1200_Potomac_Pl,Black,Narcotics
3012,40214,1200_Potomac_Pl,Black,Narcotics
3014,40214,1200_Potomac_Pl,Black,Narcotics
3016,40214,1200_Potomac_Pl,Black,Narcotics
3020,40214,1200_Potomac_Pl,Black,Narcotics
3030,40214,1200_Potomac_Pl,Black,Narcotics
3040,40214,1200_Potomac_Pl,Black,Narcotics
3050,40210,1500_Gallagher_St,Black,Wpns_Law_Violation
3051,40210,1600_Brashear_Dr,Black,Stolen_Property
3052,40202,600_W_Jefferson_St,,Aggravated_Assault
3054,,1300_S_28th_St,Black,Robbery
3057,,1500_Frankfort_Ave,Black,Robbery
3058,,1300_S_28th_St,Black,Robbery
3061,,1500_Frankfort_Ave,Black,Robbery
3062,,1300_S_28th_St,Black,Robbery
3065,,1500_Frankfort_Ave,Black,Robbery
3066,40202,1300_S_28th_St,Black,Robbery
3067,40202,1300_S_28th_St,Black,Robbery
3068,40202,1300_S_28th_St,Black,Robbery
3069,40202,1500_Frankfort_Ave,Black,Robbery
3070,40215,3900_Woodruff_Ave,White,Wpns_Law_Violation
3072,40215,3900_Woodruff_Ave,White,Wpns_Law_Violation
3074,40258,4900_Chismoor_Ct,White,Stolen_Property
3075,40214,7800_National_Tpke,Black,Aggravated_Assault
3076,40204,900_Baxter_Ave,White,Wpns_Law_Violation
3079,40212,100_S_43rd_St,Black,Simple_Assault
3080,40214,200_Gheens_Ave,,Theft_Other
3081,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
3082,40216,4300_Wilmoth_Ave,White,Aggravated_Assault
3083,40211,4400_Del_Park_Ter,,Aggravated_Assault
3084,40202,600_W_Jefferson_St,White,Narcotics
3087,40291,10400_Brookridge_Village_Blvd,White,Aggravated_Assault
3089,40291,10400_Brookridge_Village_Blvd,White,Aggravated_Assault
3091,40216,2800_Lencott_Dr,White,Theft_Fr_Veh
3092,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
3093,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
3094,40202,600_W_Jefferson_St,,Accidental_Shooting
3095,,9200_Johnstown_Rd,White,Wpns_Law_Violation
3104,40208,200_W_Hill_St,Black,Wpns_Law_Violation
3105,40202,400_S_Jackson_St,Black,Narcotics
3106,40211,1500_Blk_S_31st_St,Black,Wpns_Law_Violation
3108,40211,1500_Blk_S_31st_St,Black,Wpns_Law_Violation
3110,40202,600_W_Jefferson_St,Black,Narcotics
3117,40210,1600_Brashear_Dr,Black,Wpns_Law_Violation
3119,40210,1600_Brashear_Dr,Black,Wpns_Law_Violation
3121,40218,3200_Golden_Turtle_Cir,Black,Wpns_Law_Violation
3122,40202,600_W_Jefferson_St,Black,Aggravated_Assault
3123,40228,7200_Outer_Loop,Black,Robbery
3124,40218,100_Rock_Cliff_Ct,Black,Narcotics
3126,40218,100_Rock_Cliff_Ct,Black,Narcotics
3128,40213,1300_Dahl_Rd,White,Stolen_Property
3130,40213,1300_Dahl_Rd,White,Stolen_Property
3132,40210,1500_Brashear_Dr,Black,Aggravated_Assault
3133,40202,600_W_Jefferson_St,Black,Robbery
3136,40211,3700_Von_Spiegel_St,Black,Wpns_Law_Violation
3137,40219,4900_Outer_Loop,Black,Wpns_Law_Violation
3138,40202,600_W_Jefferson_St,,Wpns_Law_Violation
3145,40215,3400_Taylor_Blvd,White,Stolen_Property
3146,40211,700_S_43rd_St,Black,Wpns_Law_Violation
3149,40206,1500_Frankfort_Ave,Black,Robbery
3150,40208,400_Winkler_Ave,Black,Wpns_Law_Violation
3151,40202,600_W_Jefferson_St,Black,Burglary
3154,40202,600_W_Jefferson_St,Black,Burglary
3157,40202,600_W_Jefferson_St,Black,Burglary
3160,40202,600_W_Jefferson_St,Black,Stolen_Property
3162,40202,600_W_Jefferson_St,Black,Stolen_Property
3164,40202,100_N_4th_St,White,Aggravated_Assault
3165,40218,2100_Glenworth_Ave,White,Narcotics
3180,40218,2100_Glenworth_Ave,White,Narcotics
3195,40218,2100_Glenworth_Ave,White,Narcotics
3210,40218,2100_Glenworth_Ave,White,Narcotics
3225,40218,2100_Glenworth_Ave,White,Narcotics
3240,40218,2100_Glenworth_Ave,White,Narcotics
3255,40218,2100_Glenworth_Ave,White,Narcotics
3270,40218,2100_Glenworth_Ave,White,Narcotics
3285,40218,2100_Glenworth_Ave,White,Narcotics
3300,40218,2100_Glenworth_Ave,White,Narcotics
3315,40218,2100_Glenworth_Ave,White,Narcotics
3330,40218,2100_Glenworth_Ave,White,Narcotics
3345,40218,2100_Glenworth_Ave,White,Narcotics
3360,40218,2100_Glenworth_Ave,White,Narcotics
3375,40218,2100_Glenworth_Ave,White,Narcotics
3390,40208,2500_Rodman_St,Black,Stolen_Property
3391,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
3392,40258,7500_Greenwood_Rd,,Burglary
3393,40118,8600_National_Tpke,White,Wpns_Law_Violation
3394,40211,1600_S_32nd_St,Black,Auto_Theft
3395,40202,600_W_Jefferson_St,Black,Stolen_Property
3396,40208,1600_S_3rd_St,Black,Robbery
3397,40214,1800_Austinwood_Pl,White,Theft_Fr_Bldg
3398,40213,4200_Jackson_Ave,White,Narcotics
3399,40216,7100_Raggard_Rd,White,Wpns_Law_Violation
3401,40216,7100_Raggard_Rd,White,Wpns_Law_Violation
3405,40206,1500_Frankfort_Ave,Black,Aggravated_Assault
3407,40216,3600_7th_Street_Rd,White,Wpns_Law_Violation
3408,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
3411,40299,1200_Kentucky_Mills_Dr,Black,Promoting_Prostitution
3412,40211,2900_W_Broadway,Black,Wpns_Law_Violation
3414,40211,2900_W_Broadway,Black,Wpns_Law_Violation
3416,40219,3900_Old_Outer_Loop,White,Burglary
3419,40219,3900_Old_Outer_Loop,White,Burglary
3422,40219,3900_Old_Outer_Loop,White,Burglary
3425,40229,4100_Kurtz_Ave,White,Wpns_Law_Violation
3426,40219,4800_Outer_Loop,Black,Shoplifting
3427,40212,500_N_33rd_St,White,Wpns_Law_Violation
3428,40202,600_W_Jefferson_St,,Accidental_Shooting
3430,40243,12200_Ridge_Crest_Dr,White,Robbery
3431,,1500_Frankfort_Ave,Black,Aggravated_Assault
3432,,600_W_Jefferson_St,Black,Aggravated_Assault
3433,40202,1500_Frankfort_Ave,Black,Aggravated_Assault
3434,40202,600_W_Jefferson_St,,Aggravated_Assault
3435,40202,600_W_Jefferson_St,Black,Aggravated_Assault
3436,40202,600_W_Jefferson_St,Black,Narcotics
3437,40202,600_W_Jefferson_St,,Wpns_Law_Violation
3438,40214,7100_Yorktown_Ter,Black,Aggravated_Assault
3440,40214,7100_Yorktown_Ter,Black,Aggravated_Assault
3444,40213,2800_Fern_Valley_Rd,Black,Narcotics
3446,40213,2800_Fern_Valley_Rd,Black,Narcotics
3451,40219,6100_Guardian_Ct,Black,Wpns_Law_Violation
3453,40204,1300_Payne_St,,Wpns_Law_Violation
3454,40202,600_W_Jefferson_St,Black,Stolen_Property
3456,,6800_Feyhurst_Dr,White,Aggravated_Assault
3459,,6800_Feyhurst_Dr,White,Aggravated_Assault
3462,,6800_Feyhurst_Dr,White,Aggravated_Assault
3466,40272,10400_Dixie_Hwy,White,Wpns_Law_Violation
3467,40215,1500_Clara_Ave,Black,Wpns_Law_Violation
3468,40202,500_S_4th_St,Black,Aggravated_Assault
3469,40202,600_W_Jefferson_St,White,Theft_Fr_Veh
3471,,100_Poplar_Level_Rd,,Wpns_Law_Violation
3472,,100_Poplar_Level_Rd,White,Wpns_Law_Violation
3473,40215,1400_Larchmont_Ave,White,Wpns_Law_Violation
3474,40213,2700_Fern_Valley_Rd,White,Narcotics
3475,,600_W_Jefferson_St,Black,Wpns_Law_Violation
3476,40219,6600_Outer_Loop,Black,Robbery
3477,40204,800_E_Broadway,Black,Narcotics
3479,40214,1000_Royal_Gardens_Ct,Black,Robbery
3480,40211,2300_Garland_Ave,,Accidental_Shooting
3481,40214,6600_Macalester_Dr,White,Narcotics
3482,40211,700_Cecil_Ave,,Wpns_Law_Violation
3483,40229,9600_River_Trail_Dr,White,Narcotics
3485,40229,9600_River_Trail_Dr,White,Narcotics
3489,40211,2600_W_Broadway,Black,Stolen_Property
3490,40202,600_W_Jefferson_St,,Accidental_Shooting
3492,40211,2700_W_Broadway,White,Wpns_Law_Violation
3493,40219,1100_Clay_Ave,White,Wpns_Law_Violation
3496,40219,1100_Clay_Ave,White,Wpns_Law_Violation
3499,40219,1100_Clay_Ave,White,Wpns_Law_Violation
3502,40214,3100_Springfield_Dr,White,Wpns_Law_Violation
3503,40211,3500_Hale_Ave,Black,Wpns_Law_Violation
3505,40211,3500_Hale_Ave,Black,Wpns_Law_Violation
3507,40219,7200_Egypt_Ln,White,Wpns_Law_Violation
3515,40218,5700_Revere_Pl,Black,Wpns_Law_Violation
3516,40202,600_W_Jefferson_St,,Wpns_Law_Violation
3517,40218,4900_Garden_Green_Way,Black,Wpns_Law_Violation
3519,40218,4900_Garden_Green_Way,Black,Wpns_Law_Violation
3521,40218,5600_Regal_Dr,,Wpns_Law_Violation
3522,40218,5600_Regal_Dr,Black,Narcotics
3523,40204,900_Baxter_Ave,Black,Auto_Theft
3524,40213,4600_E_Indian_Trl,Black,Wpns_Law_Violation
3528,40215,3600_Cliff_Ave,White,Wpns_Law_Violation
3529,40213,5100_Quail_Ct,Black,Narcotics
3530,40258,6200_Dewitt_Dr,White,Aggravated_Assault
3531,40291,7200_Gorham_Way,White,Wpns_Law_Violation
3532,40291,7200_Gorham_Way,White,Wpns_Law_Violation
3533,40291,7200_Gorham_Way,White,Wpns_Law_Violation
3537,,500_N_22nd_St,White,Stolen_Property
3538,40214,5300_Mitscher_Ave,White,Narcotics
3539,40202,600_W_Jefferson_St,Black,Aggravated_Assault
3541,40202,600_W_Jefferson_St,Black,Aggravated_Assault
3545,40216,3600_7th_Street_Rd,Black,Wpns_Law_Violation
3546,40202,600_W_Jefferson_St,,Accidental_Shooting
3551,40212,2900_St_Xavier_St,White,Theft_Other
3552,40205,3000_Dundee_Rd,White,Wpns_Law_Violation
3553,40219,3700_Falcon_Crest_Dr,White,Aggravated_Assault
3554,40214,7400_Arapaho_Dr,White,Theft_Other
3558,40213,1400_Belmar_Dr,White,Wpns_Law_Violation
3559,40214,300_E_Southside_Ct,White,Narcotics
3560,40202,600_W_Jefferson_St,,Wpns_Law_Violation
3561,40202,600_W_Jefferson_St,White,Aggravated_Assault
3563,40202,600_W_Jefferson_St,White,Aggravated_Assault
3565,40219,700_W_Ormsby_Ave,Black,Wpns_Law_Violation
3569,40210,1200_Brashear_Dr,Black,Robbery
3570,40213,5300_Cedrus_Cir,Black,Theft_Other
3571,40202,600_W_Jefferson_St,,Wpns_Law_Violation
3572,40258,7100_Birnamwood_Dr,White,Stolen_Property
3574,40216,0_Trails_End_Rd,White,Simple_Assault
3575,40216,3600_7th_Street_Rd,Black,Family_Offenses
3577,40202,600_W_Jefferson_St,White,Stolen_Property
3578,40209,800_Phillips_Ln,White,Theft_Other
3580,40202,1500_Frankfort_Ave,Black,Aggravated_Assault
3581,40219,3700_Tuesday_Way,White,Narcotics
3584,40219,3700_Tuesday_Way,White,Narcotics
3587,40219,3700_Tuesday_Way,White,Narcotics
3590,40208,400_M_St,White,Narcotics
3591,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
3592,40202,600_W_Jefferson_St,,Accidental_Shooting
3594,40272,12000_Dixie_Hwy,Black,Narcotics
3595,40215,1400_Longfield_Ave,Black,Wpns_Law_Violation
3597,40215,1400_Longfield_Ave,Black,Wpns_Law_Violation
3599,40212,600_W_Jefferson_St,,Aggravated_Assault
3600,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
3602,40210,1300_S_17th_St,Black,Wpns_Law_Violation
3604,40210,1300_S_17th_St,Black,Wpns_Law_Violation
3606,40212,2700_Portland_Ave,Black,Stolen_Property
3607,40220,2800_Sheila_Dr,White,Narcotics
3608,40203,300_S_12th_St,Black,Wpns_Law_Violation
3610,40299,11300_Arbor_Wood_Dr,White,Wpns_Law_Violation
3611,40210,2900_Narragansett_Dr,Black,Wpns_Law_Violation
3612,40211,600_S_41st_St,,Wpns_Law_Violation
3613,40202,600_W_Jefferson_St,,Wpns_Law_Violation
3614,40258,6000_Manse_Dr,White,Narcotics
3615,40219,8900_Filson_Fields,White,Theft_Other
3616,40272,9200_Aristides_Dr,White,Wpns_Law_Violation
3619,40272,9200_Aristides_Dr,White,Wpns_Law_Violation
3622,40272,9200_Aristides_Dr,White,Wpns_Law_Violation
3625,40202,8200_Preston_Hwy,,Stolen_Property
3626,40202,600_W_Jefferson_St,,Stolen_Property
3628,40219,8200_Preston_Hwy,,Stolen_Property
3629,40219,600_W_Jefferson_St,,Stolen_Property
3631,40219,8200_Preston_Hwy,,Stolen_Property
3632,40219,600_W_Jefferson_St,,Stolen_Property
3635,40208,1300_Weller_Ave,Hispanic,Narcotics_Equip
3636,40218,4900_Cawood_Avenue,,Stolen_Property
3638,40218,4900_Cawood_Avenue,Black,Stolen_Property
3640,40218,4900_Cawood_Avenue,,Stolen_Property
3642,40218,4900_Cawood_Avenue,Black,Stolen_Property
3644,40218,4900_Cawood_Avenue,Black,Stolen_Property
3648,40218,4900_Cawood_Avenue,,Stolen_Property
3650,40218,4900_Cawood_Avenue,Black,Stolen_Property
3655,40214,100_Ottawa_Ave,White,Narcotics
3656,40220,2600_Whitehall_Ter,Black,Wpns_Law_Violation
3657,40218,4900_Cawood_Dr,,Stolen_Property
3658,40219,4900_Monaco_Dr,Black,Stolen_Property
3660,40219,600_W_Jefferson_St,Black,Stolen_Property
3662,40219,4900_Monaco_Dr,Black,Stolen_Property
3664,40219,600_W_Jefferson_St,Black,Stolen_Property
3666,40219,4900_Monaco_Dr,Black,Stolen_Property
3668,40219,600_W_Jefferson_St,Black,Stolen_Property
3670,40202,4900_Monaco_Dr,Black,Stolen_Property
3671,40202,4900_Monaco_Dr,Black,Stolen_Property
3672,40202,600_W_Jefferson_St,,Stolen_Property
3674,40202,600_W_Jefferson_St,,Accidental_Shooting
3675,40203,1200_W_Broadway,,Stolen_Property
3676,40218,4300_Pruitt_Ct,Black,Wpns_Law_Violation
3680,40203,1000_Place_Jaune,Black,Aggravated_Assault
3681,40204,1100_Rammers_Ave,Black,Wpns_Law_Violation
3682,40219,8200_Preston_Hwy,White,Stolen_Property
3685,40219,8200_Preston_Hwy,White,Stolen_Property
3688,40219,8200_Preston_Hwy,White,Stolen_Property
3695,40272,4400_E_Pages_Ln,White,Wpns_Law_Violation
3696,40219,4900_Outer_Loop,White,Shoplifting
3697,40212,600_N_25th_St,White,Wpns_Law_Violation
3704,40212,600_N_25th_St,White,Wpns_Law_Violation
3711,40212,600_N_25th_St,White,Wpns_Law_Violation
3718,40212,600_N_25th_St,White,Wpns_Law_Violation
3725,40212,600_N_25th_St,White,Wpns_Law_Violation
3732,40212,600_N_25th_St,White,Wpns_Law_Violation
3739,40212,600_N_25th_St,White,Wpns_Law_Violation
3746,40272,9500_Lamborne_Blvd,White,Narcotics
3748,40272,9500_Lamborne_Blvd,White,Narcotics
3753,40218,2100_Buechel_Bank_Rd,,Aggravated_Assault
3754,40218,4100_Bardstown_Rd,Black,Narcotics
3755,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
3757,40214,0_E_Wilshire_Blvd,White,Intimidation
3758,40223,1800_Blanca_Ct,,Injured_Person_Report
3759,40202,600_W_Jefferson_St,,All_Other_Offenses
3764,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
3766,40202,600_W_Jefferson_St,Black,Aggravated_Assault
3769,40210,1700_Prentice_St,Black,Aggravated_Assault
3770,40210,600_W_Jefferson_St,Black,Aggravated_Assault
3774,40210,1700_Prentice_St,Black,Aggravated_Assault
3775,40210,600_W_Jefferson_St,Black,Aggravated_Assault
3779,40210,1700_Prentice_St,Black,Aggravated_Assault
3780,40210,600_W_Jefferson_St,Black,Aggravated_Assault
3784,40210,1700_Prentice_St,Black,Aggravated_Assault
3785,40210,600_W_Jefferson_St,Black,Aggravated_Assault
3789,40202,1700_Prentice_St,Black,Aggravated_Assault
3790,40202,600_W_Jefferson_St,,Aggravated_Assault
3793,40202,1700_Prentice_St,Black,Aggravated_Assault
3794,40203,1900_W_Broadway,,Aggravated_Assault
3795,40215,3200_Taylor_Blvd,Black,Robbery
3796,40203,600_Village_West_Dr,Black,Wpns_Law_Violation
3797,40202,600_W_Jefferson_St,Black,Wpns_Law_Violation
3798,40202,600_W_Jefferson_St,Black,Stolen_Property
3799,40202,600_W_Jefferson_St,Black,Narcotics
3800,40272,6200_Winding_Stream_Dr,,Wpns_Law_Violation
3801,40210,900_Dixie_Hwy,Black,Stolen_Property
3802,40213,900_Grade_Ln,Black,Wpns_Law_Violation
3807,40216,3200_Margee_Dr,Black,Aggravated_Assault
3810,40218,2900_Brinkey_Way,Hispanic,Narcotics
